time_sec,utc,orion_x_km,orion_y_km,orion_z_km,orion_vx_km_s,orion_vy_km_s,orion_vz_km_s,moon_x_km,moon_y_km,moon_z_km,phase,event,source
33112.674,2026-04-02T11:09:29.758000Z,-20176.745684751,-64611.518690553,-34923.300232280,0.820527765429,-0.384022973910,-0.205488875872,,,,EarthOrbit,None,NASA_AROW_OEM
33352.674,2026-04-02T11:13:29.758000Z,-19979.297182944,-64702.005710039,-34971.710307610,0.824867961525,-0.370036569240,-0.197929002668,,,,EarthOrbit,None,NASA_AROW_OEM
33592.674,2026-04-02T11:17:29.758000Z,-19780.813100822,-64789.136702543,-35018.306410135,0.829157686978,-0.356055899110,-0.190372336701,,,,EarthOrbit,None,NASA_AROW_OEM
33832.674,2026-04-02T11:21:29.758000Z,-19581.305490440,-64872.912912518,-35063.089238287,0.833397446265,-0.342079865396,-0.182818284040,,,,EarthOrbit,None,NASA_AROW_OEM
34072.674,2026-04-02T11:25:29.758000Z,-19380.786284938,-64953.335321213,-35106.059348144,0.837587725917,-0.328107372757,-0.175266252296,,,,EarthOrbit,None,NASA_AROW_OEM
34312.674,2026-04-02T11:29:29.758000Z,-19179.267302813,-65030.404647280,-35147.217153771,0.841728994823,-0.314137328164,-0.167715650364,,,,EarthOrbit,None,NASA_AROW_OEM
34552.674,2026-04-02T11:33:29.758000Z,-18976.760252115,-65104.121347276,-35186.562927496,0.845821704519,-0.300168640429,-0.160165888176,,,,EarthOrbit,None,NASA_AROW_OEM
34792.674,2026-04-02T11:37:29.758000Z,-18773.276734579,-65174.485616047,-35224.096800131,0.849866289462,-0.286200219742,-0.152616376444,,,,EarthOrbit,None,NASA_AROW_OEM
35032.674,2026-04-02T11:41:29.758000Z,-18568.828249698,-65241.497387003,-35259.818761124,0.853863167288,-0.272230977206,-0.145066526409,,,,EarthOrbit,None,NASA_AROW_OEM
35272.674,2026-04-02T11:45:29.758000Z,-18363.426198723,-65305.156332282,-35293.728658664,0.857812739050,-0.258259824371,-0.137515749593,,,,EarthOrbit,None,NASA_AROW_OEM
35512.674,2026-04-02T11:49:29.758000Z,-18157.081888620,-65365.461862802,-35325.826199711,0.861715389446,-0.244285672778,-0.129963457545,,,,EarthOrbit,None,NASA_AROW_OEM
35752.674,2026-04-02T11:53:29.758000Z,-17949.806535971,-65422.413128202,-35356.110949975,0.865571487029,-0.230307433488,-0.122409061595,,,,EarthOrbit,None,NASA_AROW_OEM
35992.674,2026-04-02T11:57:29.758000Z,-17741.611270821,-65476.009016674,-35384.582333835,0.869381384406,-0.216324016628,-0.114851972603,,,,EarthOrbit,None,NASA_AROW_OEM
36232.674,2026-04-02T12:01:29.758000Z,-17532.507140484,-65526.248154681,-35411.239634195,0.873145418414,-0.202334330924,-0.107291600706,,,,EarthOrbit,None,NASA_AROW_OEM
36472.674,2026-04-02T12:05:29.758000Z,-17322.505113311,-65573.128906566,-35436.081992278,0.876863910290,-0.188337283239,-0.099727355071,,,,EarthOrbit,None,NASA_AROW_OEM
36613.000,2026-04-02T12:07:50.084000Z,-17199.307053107,-65598.983078308,-35449.765895653,0.879017105527,-0.180149478317,-0.095302572808,,,,EarthOrbit,None,NASA_AROW_OEM
36878.212,2026-04-02T12:12:15.296000Z,-16964.318297640,-65644.962479151,-35473.144587495,0.888497314380,-0.165711400239,-0.083701363369,,,,EarthOrbit,None,NASA_AROW_OEM
37099.911,2026-04-02T12:15:56.995000Z,-16766.970028050,-65680.264882304,-35490.925299428,0.891821736243,-0.152758349985,-0.076701834033,,,,EarthOrbit,None,NASA_AROW_OEM
37321.610,2026-04-02T12:19:38.694000Z,-16568.888971841,-65712.694522629,-35507.153664942,0.895107989444,-0.139795382307,-0.069697200825,,,,EarthOrbit,None,NASA_AROW_OEM
37543.309,2026-04-02T12:23:20.393000Z,-16370.083569018,-65742.249105011,-35521.828500419,0.898356270212,-0.126821626748,-0.062686993529,,,,EarthOrbit,None,NASA_AROW_OEM
37765.009,2026-04-02T12:27:02.093000Z,-16170.562217290,-65768.926140991,-35534.948517809,0.901566763880,-0.113836209520,-0.055670740206,,,,EarthOrbit,None,NASA_AROW_OEM
37986.708,2026-04-02T12:30:43.792000Z,-15970.333274482,-65792.722947996,-35546.512324225,0.904739644934,-0.100838253189,-0.048647967019,,,,EarthOrbit,None,NASA_AROW_OEM
38208.407,2026-04-02T12:34:25.491000Z,-15769.405060931,-65813.636648490,-35556.518421504,0.907875077060,-0.087826876347,-0.041618198058,,,,EarthOrbit,None,NASA_AROW_OEM
38430.106,2026-04-02T12:38:07.190000Z,-15567.785861883,-65831.664169061,-35564.965205728,0.910973213175,-0.074801193284,-0.034580955162,,,,EarthOrbit,None,NASA_AROW_OEM
38651.805,2026-04-02T12:41:48.889000Z,-15365.483929871,-65846.802239425,-35571.850966708,0.914034195451,-0.061760313653,-0.027535757740,,,,EarthOrbit,None,NASA_AROW_OEM
38873.504,2026-04-02T12:45:30.588000Z,-15162.516812000,-65859.141377000,-35577.171828000,0.917055391000,-0.048720147000,-0.020488759000,,,,EarthOrbit,None,NASA_AROW_OEM
38991.654,2026-04-02T12:47:28.738000Z,-15054.072670277,-65864.486217764,-35579.370312456,0.918651858462,-0.041754853829,-0.016726079513,,,,EarthOrbit,None,NASA_AROW_OEM
39109.803,2026-04-02T12:49:26.887000Z,-14945.440524847,-65869.007820116,-35581.124084495,0.920237862559,-0.034784598109,-0.012960791981,,,,EarthOrbit,None,NASA_AROW_OEM
39227.953,2026-04-02T12:51:25.037000Z,-14836.621610988,-65872.705589617,-35582.432831600,0.921813419458,-0.027809242407,-0.009192822255,,,,EarthOrbit,None,NASA_AROW_OEM
39346.102,2026-04-02T12:53:23.186000Z,-14727.617162120,-65875.578915564,-35583.296232477,0.923378544464,-0.020828648802,-0.005422095932,,,,EarthOrbit,None,NASA_AROW_OEM
39464.252,2026-04-02T12:55:21.336000Z,-14618.428409905,-65877.627170930,-35583.713957027,0.924933252014,-0.013842678876,-0.001648538344,,,,EarthOrbit,None,NASA_AROW_OEM
39582.402,2026-04-02T12:57:19.486000Z,-14509.056584352,-65878.849712301,-35583.685666313,0.926477555681,-0.006851193690,0.002127925449,,,,EarthOrbit,None,NASA_AROW_OEM
39700.551,2026-04-02T12:59:17.635000Z,-14399.502913917,-65879.245879817,-35583.211012528,0.928011468168,0.000145946223,0.005907370672,,,,EarthOrbit,None,NASA_AROW_OEM
39818.701,2026-04-02T13:01:15.785000Z,-14289.768625604,-65878.814997110,-35582.289638958,0.929535001312,0.007148880882,0.009689872835,,,,EarthOrbit,None,NASA_AROW_OEM
39936.850,2026-04-02T13:03:13.934000Z,-14179.854945073,-65877.556371232,-35580.921179951,0.931048166078,0.014157750866,0.013475507749,,,,EarthOrbit,None,NASA_AROW_OEM
40055.000,2026-04-02T13:05:12.084000Z,-14069.763096739,-65875.469292596,-35579.105260882,0.932550972561,0.021172697335,0.017264351530,,,,EarthOrbit,None,NASA_AROW_OEM
40295.000,2026-04-02T13:09:12.084000Z,-13845.587510178,-65868.676100233,-35574.037306686,0.935571804088,0.035441614835,0.024970913063,,,,EarthOrbit,None,NASA_AROW_OEM
40535.000,2026-04-02T13:13:12.084000Z,-13620.692041765,-65858.455169117,-35567.118086531,0.938549997770,0.049737387178,0.032691675795,,,,EarthOrbit,None,NASA_AROW_OEM
40775.000,2026-04-02T13:17:12.084000Z,-13395.086918143,-65844.799909470,-35558.344114175,0.941485604774,0.064061221369,0.040427290353,,,,EarthOrbit,None,NASA_AROW_OEM
41015.000,2026-04-02T13:21:12.084000Z,-13168.782355480,-65827.703440459,-35547.711746492,0.944378661185,0.078414335971,0.048178413495,,,,EarthOrbit,None,NASA_AROW_OEM
41255.000,2026-04-02T13:25:12.084000Z,-12941.788563109,-65807.158587349,-35535.217181972,0.947229187899,0.092797961689,0.055945708427,,,,EarthOrbit,None,NASA_AROW_OEM
41495.000,2026-04-02T13:29:12.084000Z,-12714.115747178,-65783.157878519,-35520.856459125,0.950037190491,0.107213341972,0.063729845125,,,,EarthOrbit,None,NASA_AROW_OEM
41735.000,2026-04-02T13:33:12.084000Z,-12485.774114351,-65755.693542329,-35504.625454825,0.952802659084,0.121661733632,0.071531500666,,,,EarthOrbit,None,NASA_AROW_OEM
41975.000,2026-04-02T13:37:12.084000Z,-12256.773875534,-65724.757503840,-35486.519882557,0.955525568187,0.136144407471,0.079351359570,,,,EarthOrbit,None,NASA_AROW_OEM
42215.000,2026-04-02T13:41:12.084000Z,-12027.125249640,-65690.341381374,-35466.535290599,0.958205876523,0.150662648929,0.087190114140,,,,EarthOrbit,None,NASA_AROW_OEM
42455.000,2026-04-02T13:45:12.084000Z,-11796.838467402,-65652.436482928,-35444.667060104,0.960843526840,0.165217758740,0.095048464823,,,,EarthOrbit,None,NASA_AROW_OEM
42695.000,2026-04-02T13:49:12.084000Z,-11565.923775229,-65611.033802418,-35420.910403103,0.963438445710,0.179811053614,0.102927120569,,,,EarthOrbit,None,NASA_AROW_OEM
42935.000,2026-04-02T13:53:12.084000Z,-11334.391439119,-65566.124015765,-35395.260360424,0.965990543296,0.194443866929,0.110826799206,,,,EarthOrbit,None,NASA_AROW_OEM
43175.000,2026-04-02T13:57:12.084000Z,-11102.251748623,-65517.697476805,-35367.711799512,0.968499713121,0.209117549445,0.118748227823,,,,EarthOrbit,None,NASA_AROW_OEM
43415.000,2026-04-02T14:01:12.084000Z,-10869.515020867,-65465.744213035,-35338.259412158,0.970965831798,0.223833470036,0.126692143163,,,,EarthOrbit,None,NASA_AROW_OEM
43655.000,2026-04-02T14:05:12.084000Z,-10636.191604650,-65410.253921175,-35306.897712139,0.973388758758,0.238593016445,0.134659292027,,,,EarthOrbit,None,NASA_AROW_OEM
43895.000,2026-04-02T14:09:12.084000Z,-10402.291884598,-65351.215962540,-35273.621032751,0.975768335944,0.253397596056,0.142650431687,,,,EarthOrbit,None,NASA_AROW_OEM
44135.000,2026-04-02T14:13:12.084000Z,-10167.826285399,-65288.619358242,-35238.423524242,0.978104387499,0.268248636694,0.150666330319,,,,EarthOrbit,None,NASA_AROW_OEM
44375.000,2026-04-02T14:17:12.084000Z,-9932.805276120,-65222.452784177,-35201.299151150,0.980396719416,0.283147587442,0.158707767435,,,,EarthOrbit,None,NASA_AROW_OEM
44615.000,2026-04-02T14:21:12.084000Z,-9697.239374601,-65152.704565827,-35162.241689522,0.982645119179,0.298095919489,0.166775534345,,,,EarthOrbit,None,NASA_AROW_OEM
44855.000,2026-04-02T14:25:12.084000Z,-9461.139151948,-65079.362672849,-35121.244724030,0.984849355376,0.313095127002,0.174870434617,,,,EarthOrbit,None,NASA_AROW_OEM
45095.000,2026-04-02T14:29:12.084000Z,-9224.515237111,-65002.414713452,-35078.301644968,0.987009177288,0.328146728022,0.182993284564,,,,EarthOrbit,None,NASA_AROW_OEM
45335.000,2026-04-02T14:33:12.084000Z,-8987.378321576,-64921.847928559,-35033.405645138,0.989124314453,0.343252265396,0.191144913736,,,,EarthOrbit,None,NASA_AROW_OEM
45575.000,2026-04-02T14:37:12.084000Z,-8749.739164152,-64837.649185736,-34986.549716610,0.991194476204,0.358413307731,0.199326165439,,,,EarthOrbit,None,NASA_AROW_OEM
45815.000,2026-04-02T14:41:12.084000Z,-8511.608595883,-64749.804972897,-34937.726647357,0.993219351182,0.373631450385,0.207537897261,,,,EarthOrbit,None,NASA_AROW_OEM
46055.000,2026-04-02T14:45:12.084000Z,-8272.997525074,-64658.301391752,-34886.929017762,0.995198606819,0.388908316491,0.215780981621,,,,EarthOrbit,None,NASA_AROW_OEM
46295.000,2026-04-02T14:49:12.084000Z,-8033.916942444,-64563.124151027,-34834.149196993,0.997131888789,0.404245558015,0.224056306335,,,,EarthOrbit,None,NASA_AROW_OEM
46535.000,2026-04-02T14:53:12.084000Z,-7794.377926419,-64464.258559404,-34779.379339234,0.999018820434,0.419644856846,0.232364775202,,,,EarthOrbit,None,NASA_AROW_OEM
46775.000,2026-04-02T14:57:12.084000Z,-7554.391648566,-64361.689518207,-34722.611379779,1.000859002153,0.435107925934,0.240707308614,,,,EarthOrbit,None,NASA_AROW_OEM
47015.000,2026-04-02T15:01:12.084000Z,-7313.969379171,-64255.401513809,-34663.837030975,1.002652010757,0.450636510462,0.249084844177,,,,EarthOrbit,None,NASA_AROW_OEM
47255.000,2026-04-02T15:05:12.084000Z,-7073.122492982,-64145.378609752,-34603.047778013,1.004397398793,0.466232389059,0.257498337369,,,,EarthOrbit,None,NASA_AROW_OEM
47495.000,2026-04-02T15:09:12.084000Z,-6831.862475121,-64031.604438564,-34540.234874557,1.006094693828,0.481897375064,0.265948762211,,,,EarthOrbit,None,NASA_AROW_OEM
47735.000,2026-04-02T15:13:12.084000Z,-6590.200927167,-63914.062193280,-34475.389338212,1.007743397689,0.497633317830,0.274437111965,,,,EarthOrbit,None,NASA_AROW_OEM
47975.000,2026-04-02T15:17:12.084000Z,-6348.149573427,-63792.734618630,-34408.501945817,1.009342985675,0.513442104082,0.282964399864,,,,EarthOrbit,None,NASA_AROW_OEM
48215.000,2026-04-02T15:21:12.084000Z,-6105.720267404,-63667.604001909,-34339.563228567,1.010892905710,0.529325659322,0.291531659859,,,,EarthOrbit,None,NASA_AROW_OEM
48455.000,2026-04-02T15:25:12.084000Z,-5862.924998472,-63538.652163488,-34268.563466940,1.012392577463,0.545285949296,0.300139947409,,,,EarthOrbit,None,NASA_AROW_OEM
48695.000,2026-04-02T15:29:12.084000Z,-5619.775898766,-63405.860446983,-34195.492685446,1.013841391415,0.561324981508,0.308790340286,,,,EarthOrbit,None,NASA_AROW_OEM
48935.000,2026-04-02T15:33:12.084000Z,-5376.285250308,-63269.209709038,-34120.340647166,1.015238707878,0.577444806802,0.317483939426,,,,EarthOrbit,None,NASA_AROW_OEM
49175.000,2026-04-02T15:37:12.084000Z,-5132.465492369,-63128.680308730,-34043.096848089,1.016583855956,0.593647521004,0.326221869803,,,,EarthOrbit,None,NASA_AROW_OEM
49415.000,2026-04-02T15:41:12.084000Z,-4888.329229086,-62984.252096571,-33963.750511236,1.017876132457,0.609935266629,0.335005281345,,,,EarthOrbit,None,NASA_AROW_OEM
49655.000,2026-04-02T15:45:12.084000Z,-4643.889237354,-62835.904403090,-33882.290580556,1.019114800741,0.626310234662,0.343835349882,,,,EarthOrbit,None,NASA_AROW_OEM
49895.000,2026-04-02T15:49:12.084000Z,-4399.158474996,-62683.616026976,-33798.705714590,1.020299089510,0.642774666407,0.352713278140,,,,EarthOrbit,None,NASA_AROW_OEM
50135.000,2026-04-02T15:53:12.084000Z,-4154.150089230,-62527.365222777,-33712.984279896,1.021428191529,0.659330855419,0.361640296772,,,,EarthOrbit,None,NASA_AROW_OEM
50375.000,2026-04-02T15:57:12.084000Z,-3908.877425460,-62367.129688118,-33625.114344217,1.022501262277,0.675981149513,0.370617665431,,,,EarthOrbit,None,NASA_AROW_OEM
50615.000,2026-04-02T16:01:12.084000Z,-3663.354036390,-62202.886550427,-33535.083669389,1.023517418527,0.692727952862,0.379646673890,,,,EarthOrbit,None,NASA_AROW_OEM
50855.000,2026-04-02T16:05:12.084000Z,-3417.593691490,-62034.612353149,-33442.879703968,1.024475736849,0.709573728185,0.388728643215,,,,EarthOrbit,None,NASA_AROW_OEM
51095.000,2026-04-02T16:09:12.084000Z,-3171.610386838,-61862.283041425,-33348.489575580,1.025375252026,0.726520999028,0.397864926984,,,,EarthOrbit,None,NASA_AROW_OEM
51335.000,2026-04-02T16:13:12.084000Z,-2925.418355343,-61685.873947208,-33251.900082965,1.026214955386,0.743572352150,0.407056912557,,,,EarthOrbit,None,NASA_AROW_OEM
51575.000,2026-04-02T16:17:12.084000Z,-2679.032077384,-61505.359773796,-33153.097687707,1.026993793043,0.760730440011,0.416306022413,,,,EarthOrbit,None,NASA_AROW_OEM
51815.000,2026-04-02T16:21:12.084000Z,-2432.466291885,-61320.714579752,-33052.068505647,1.027710664034,0.777997983376,0.425613715533,,,,EarthOrbit,None,NASA_AROW_OEM
52055.000,2026-04-02T16:25:12.084000Z,-2185.736007844,-61131.911762189,-32948.798297940,1.028364418358,0.795377774033,0.434981488861,,,,EarthOrbit,None,NASA_AROW_OEM
52295.000,2026-04-02T16:29:12.084000Z,-1938.856516353,-60938.924039385,-32843.272461772,1.028953854899,0.812872677644,0.444410878819,,,,EarthOrbit,None,NASA_AROW_OEM
52535.000,2026-04-02T16:33:12.084000Z,-1691.843403121,-60741.723432697,-32735.476020691,1.029477719235,0.830485636715,0.453903462899,,,,EarthOrbit,None,NASA_AROW_OEM
52775.000,2026-04-02T16:37:12.084000Z,-1444.712561546,-60540.281247749,-32625.393614552,1.029934701317,0.848219673722,0.463460861329,,,,EarthOrbit,None,NASA_AROW_OEM
53015.000,2026-04-02T16:41:12.084000Z,-1197.480206357,-60334.568054850,-32513.009489052,1.030323433022,0.866077894373,0.473084738820,,,,EarthOrbit,None,NASA_AROW_OEM
53255.000,2026-04-02T16:45:12.084000Z,-950.162887860,-60124.553668610,-32398.307484841,1.030642485554,0.884063491028,0.482776806386,,,,EarthOrbit,None,NASA_AROW_OEM
53495.000,2026-04-02T16:49:12.084000Z,-702.777506825,-59910.207126718,-32281.271026175,1.030890366703,0.902179746294,0.492538823269,,,,EarthOrbit,None,NASA_AROW_OEM
53735.000,2026-04-02T16:53:12.084000Z,-455.341330051,-59691.496667832,-32161.883109108,1.031065517934,0.920430036784,0.502372598944,,,,EarthOrbit,None,NASA_AROW_OEM
53975.000,2026-04-02T16:57:12.084000Z,-207.872006651,-59468.389708550,-32040.126289179,1.031166311311,0.938817837067,0.512279995227,,,,EarthOrbit,None,NASA_AROW_OEM
54215.000,2026-04-02T17:01:12.084000Z,39.612414905,-59240.852819406,-31915.982668592,1.031191046230,0.957346723816,0.522262928492,,,,EarthOrbit,None,NASA_AROW_OEM
54455.000,2026-04-02T17:05:12.084000Z,287.093468937,-59008.851699846,-31789.433882842,1.031137945960,0.976020380167,0.532323371994,,,,EarthOrbit,None,NASA_AROW_OEM
54695.000,2026-04-02T17:09:12.084000Z,534.552253851,-58772.351152133,-31660.461086774,1.031005153975,0.994842600294,0.542463358317,,,,EarthOrbit,None,NASA_AROW_OEM
54935.000,2026-04-02T17:13:12.084000Z,781.969412524,-58531.315054123,-31529.044940038,1.030790730052,1.013817294226,0.552684981939,,,,EarthOrbit,None,NASA_AROW_OEM
55175.000,2026-04-02T17:17:12.084000Z,1029.325111723,-58285.706330861,-31395.165591913,1.030492646136,1.032948492913,0.562990401938,,,,EarthOrbit,None,NASA_AROW_OEM
55415.000,2026-04-02T17:21:12.084000Z,1276.599020506,-58035.486924920,-31258.802665463,1.030108781947,1.052240353556,0.573381844836,,,,EarthOrbit,None,NASA_AROW_OEM
55655.000,2026-04-02T17:25:12.084000Z,1523.770287532,-57780.617765439,-31119.935240998,1.029636920302,1.071697165223,0.583861607598,,,,EarthOrbit,None,NASA_AROW_OEM
55895.000,2026-04-02T17:29:12.084000Z,1770.817517216,-57521.058735766,-30978.541838787,1.029074742150,1.091323354770,0.594432060785,,,,EarthOrbit,None,NASA_AROW_OEM
56135.000,2026-04-02T17:33:12.084000Z,2017.718744647,-57256.768639651,-30834.600401003,1.028419821278,1.111123493073,0.605095651885,,,,EarthOrbit,None,NASA_AROW_OEM
56375.000,2026-04-02T17:37:12.084000Z,2264.451409208,-56987.705165892,-30688.088272840,1.027669618682,1.131102301617,0.615854908825,,,,EarthOrbit,None,NASA_AROW_OEM
56615.000,2026-04-02T17:41:12.084000Z,2510.992326787,-56713.824851372,-30538.982182769,1.026821476561,1.151264659435,0.626712443672,,,,EarthOrbit,None,NASA_AROW_OEM
56855.000,2026-04-02T17:45:12.084000Z,2757.317660508,-56435.083042368,-30387.258221881,1.025872611921,1.171615610450,0.637670956548,,,,EarthOrbit,None,NASA_AROW_OEM
57095.000,2026-04-02T17:49:12.084000Z,3003.402889877,-56151.433854058,-30232.891822256,1.024820109748,1.192160371223,0.648733239766,,,,EarthOrbit,None,NASA_AROW_OEM
57335.000,2026-04-02T17:53:12.084000Z,3249.222778230,-55862.830128113,-30075.857734326,1.023660915717,1.212904339153,0.659902182195,,,,EarthOrbit,None,NASA_AROW_OEM
57575.000,2026-04-02T17:57:12.084000Z,3494.751338373,-55569.223388269,-29916.130003144,1.022391828408,1.233853101144,0.671180773888,,,,EarthOrbit,None,NASA_AROW_OEM
57815.000,2026-04-02T18:01:12.084000Z,3739.961796294,-55270.563793747,-29753.681943525,1.021009490980,1.255012442788,0.682572110975,,,,EarthOrbit,None,NASA_AROW_OEM
58055.000,2026-04-02T18:05:12.084000Z,3984.826552804,-54966.800090421,-29588.486113965,1.019510382268,1.276388358088,0.694079400844,,,,EarthOrbit,None,NASA_AROW_OEM
58295.000,2026-04-02T18:09:12.084000Z,4229.317142969,-54657.879559568,-29420.514289292,1.017890807247,1.297987059762,0.705705967638,,,,EarthOrbit,None,NASA_AROW_OEM
58535.000,2026-04-02T18:13:12.084000Z,4473.404193170,-54343.747964079,-29249.737431950,1.016146886821,1.319814990178,0.717455258076,,,,EarthOrbit,None,NASA_AROW_OEM
58775.000,2026-04-02T18:17:12.084000Z,4717.057375632,-54024.349491969,-29076.125661847,1.014274546864,1.341878832954,0.729330847639,,,,EarthOrbit,None,NASA_AROW_OEM
58879.591,2026-04-02T18:18:56.675000Z,4822.184516000,-53884.688461000,-28997.683945000,1.013448082000,1.351570948000,0.734497796000,,,,EarthOrbit,None,NASA_AROW_OEM
59119.591,2026-04-02T18:22:56.675000Z,5065.167128111,-53557.626604863,-28819.959631590,1.011384204393,1.373986114997,0.746560414413,,,,EarthOrbit,None,NASA_AROW_OEM
59359.591,2026-04-02T18:26:56.675000Z,5307.637796372,-53225.154863797,-28639.324100258,1.009181097110,1.396654566608,0.758758610720,,,,EarthOrbit,None,NASA_AROW_OEM
59599.591,2026-04-02T18:30:56.675000Z,5549.562529896,-52887.211542014,-28455.744327030,1.006833921019,1.419583914250,0.771096455090,,,,EarthOrbit,None,NASA_AROW_OEM
59839.591,2026-04-02T18:34:56.675000Z,5790.906146206,-52543.733081036,-28269.186291914,1.004337582734,1.442782071513,0.783578178890,,,,EarthOrbit,None,NASA_AROW_OEM
60079.591,2026-04-02T18:38:56.675000Z,6031.632208291,-52194.653985254,-28079.614939189,1.001686718384,1.466257270381,0.796208183323,,,,EarthOrbit,None,NASA_AROW_OEM
60319.591,2026-04-02T18:42:56.675000Z,6271.702957615,-51839.906743454,-27886.994135551,0.998875676117,1.490018078534,0.808991048640,,,,EarthOrbit,None,NASA_AROW_OEM
60559.591,2026-04-02T18:46:56.675000Z,6511.079242769,-51479.421746064,-27691.286625973,0.995898497218,1.514073417810,0.821931543966,,,,EarthOrbit,None,NASA_AROW_OEM
60799.591,2026-04-02T18:50:56.675000Z,6749.720443402,-51113.127197812,-27492.453987129,0.992748895712,1.538432583912,0.835034637793,,,,EarthOrbit,None,NASA_AROW_OEM
